191,10000,5,10000,10000,8,3,4,5,2,10000,8,3,10000,8,3,6,5,4,7,9,16,9,12,8,5,10000,2,5,7,4,8,8,7,5,5,2,9,2,3,6,3,6,5,3,10000,6,2,5,10000,4,9,8,8,2,10000,2,6,3,5,10000,5,8,6,6,10000,6,5,8,4,6,8,3,15,14,9,4,10000,3,9,9,2,5,6,5,10000,5,10000,10000,23,10000,6,10000,3,2,14,4,8,7,2,5,10000,2,6,6,11,10000,2,10,3,4,13,3,8,7,4,3,3,4,7,10000,2,6,4,3,8,2,10000,5,4,2,4,8,2,2,5,3,4,10000,10000,6,5,2,9,4,3,10000,4,8,6,10000,10000,5,7,7,8,6,10000,10000,4,6,8,2,10000,5,6,5,4,7,7,2,4,4,2,2,10000,2,9,3,2,7,3,8,5,10000,10000,5,5,8,4,10000,3,0,3,6,7,4,5,5,6,6,4,7,4,5,7,10000,10000,4,5,12,7,7,10000,10000,5,10000,6,10000,6,4,7,7,3,5,10,6,4,10000,2,5,4,9,5,7,3,10000,9,8,5,3,5,2,4,3,10000,10,4,5,10,10000,3,10000,10000,4,10000,14,10000,10000,10000,8,4,3,5,3,4,5,4,6,10000,10000,10000,10000,4,10,9,4,10000,10000,6,15,10000,6,3,3,8,4,8,8,7,9,10000,6,7,6,8,4,3,12,10000,5,3,3,9,4,8,10000,8,4,11,9,10000,7,6,3,10000,10000,5,10,5,10000,2,4,3,7,8,5,5,6,7,4,7,5,10000,5,3,3,4,5,7,2,4,9,6,4,10000,6,2,4,2,10000,5,7,3,4,3,6,7,10000,4,10000,5,5,8,10000,11,7,7,5,6,5,10000,5,3,2,7,3,12,8,2,10,6,7,7,6,4,3,9,10000,10000,6,6,10000,12,2,3,10000,10000,10000,3,4,10,3,4,2,6,10000,10000,8,8,8,3,7,6,12,4,5,4,5,4,6,8,10000,2,6,5,4,7,5,2,9,10000,5,3,4,10000,3,4,7,4,10000,4,10000,3,2,4,3,2,11,10000,9,8,5,5,8,2,10000,6,2,10000,6,4,8,4,4,4,11,6,2,6,2,5,10000,10000,11,10000,3,7,7,6,7,10000,8,8,7,2,2,9,7,7,6,6,10000,6,3,7,10000,9,2,10000,6,8,10000,5,10,5,10000,2,10000,22,5,9,2,3,7,7,7,7,10000,7,7,10000,6,6,3,7,6,6,4,10000,2,3,4,8,8,10000,2,10000,10000,10000,5,3,6,6,10000,10000,9,10000,7,6,7,5,6,10,11,7,10000,4,5,3,7,7,6,15,13,3,3,13,3,2,4,10000,5,5,2,8,10000,4,10000,5,6,8,9,4,2,9,7,5,2,3,7,9,3,5,5,10000,10,7,6,12,7,11,3,10,3,5,9,5,7,2,12
192,10000,4,8,9,5,4,7,4,3,6,5,4,10000,8,3,3,3,3,5,7,17,6,4,4,4,3,4,4,6,4,3,4,4,4,6,10000,6,3,4,3,5,4,6,5,6,5,5,4,8,4,5,6,4,3,10000,4,5,5,4,3,4,5,4,5,4,5,3,8,3,3,5,2,5,4,4,3,3,3,4,6,3,5,4,5,5,3,7,3,9,6,5,10000,4,4,4,3,4,3,6,6,6,4,5,6,6,4,4,5,4,3,8,3,5,5,4,4,5,3,6,5,4,5,3,3,5,3,10000,3,4,4,3,5,3,4,5,8,3,10000,7,6,3,3,10,3,4,10000,10000,4,3,10000,10,2,4,8,4,5,3,10000,4,5,5,4,10000,4,4,3,4,3,5,4,3,4,3,4,10000,4,7,3,4,3,6,7,5,10000,6,5,4,6,3,3,5,3,0,10000,4,10000,3,4,5,5,4,5,4,3,4,8,8,10000,3,5,3,4,4,8,3,6,8,8,6,4,4,5,3,3,4,5,3,3,3,5,2,7,3,6,4,8,3,5,4,5,3,4,5,4,8,4,3,5,7,8,3,9,5,3,5,5,10000,3,10000,5,4,4,4,4,4,4,3,4,5,9,5,8,4,8,5,3,5,5,3,5,5,4,4,5,4,4,4,7,10000,4,5,6,5,7,3,3,10,7,8,3,4,3,4,4,6,12,7,3,4,10,10000,5,5,4,5,10,4,7,3,10000,5,3,3,5,5,4,4,4,3,4,5,4,5,3,3,3,5,3,4,3,4,5,3,3,6,4,5,3,3,4,4,5,5,4,5,5,5,10000,3,10000,4,3,3,4,5,5,4,6,5,3,4,4,4,4,4,4,8,3,3,8,5,5,8,4,4,4,7,8,5,3,5,3,5,5,4,5,5,4,2,2,5,4,8,4,5,10000,3,5,4,4,4,4,3,11,3,3,2,3,4,3,3,4,3,4,5,4,11,5,10000,4,10000,4,3,3,4,4,4,7,3,4,3,10000,2,3,3,4,4,10,4,3,5,4,5,4,4,6,3,5,5,4,3,5,4,3,4,4,5,4,5,4,3,3,3,9,5,4,6,10000,6,6,10000,6,6,6,5,4,3,4,7,3,10,5,4,3,5,5,3,4,10000,4,10000,5,3,6,5,10000,4,5,6,4,3,3,3,5,3,3,5,10000,5,4,10000,4,3,4,5,3,5,4,5,4,3,3,4,6,8,4,5,5,4,3,4,4,4,7,10000,5,5,4,3,4,4,5,4,3,6,8,3,6,5,5,5,5,6,6,3,4,6,3,4,4,8,4,4,4,8,10000,4,10000,5,5,3,4,4,4,4,5,5,3,3,6,5,5,3,8,10000,5,6,4,11,6,3,4,7,6,5,7,4,6,3,8
193,10000,5,10000,10000,6,10000,7,13,10000,10000,10000,10000,7,10000,5,12,11,7,10,9,8,14,10000,12,5,10000,10000,5,15,10000,10000,5,11,8,10,7,3,10000,4,6,5,10000,7,6,10000,7,8,10000,4,10000,11,10,10000,10000,10000,8,7,4,5,6,5,12,17,7,10000,7,10000,9,10000,9,10000,10000,10000,14,5,6,10000,10000,9,10000,10000,10,6,6,10000,10000,10000,10000,15,10000,6,10000,7,10000,9,10000,10000,10000,4,5,9,4,8,7,27,10000,10000,10000,6,10000,16,10000,8,10000,10000,5,5,10000,15,10000,9,11,10000,10000,10000,10000,6,10000,8,10000,9,7,10000,4,9,5,6,10000,10000,7,9,10000,10000,5,10000,10000,2,10000,10000,7,9,10000,14,10000,10000,7,10000,10000,11,8,8,8,10000,10000,10000,9,6,7,6,4,5,10000,10000,9,10000,7,9,10000,9,7,7,10,10000,10000,8,7,10000,5,10000,10000,10000,6,10000,0,7,10000,10000,10,8,7,7,8,10000,6,7,10000,10000,7,10000,10000,10000,10000,10000,10000,11,6,8,3,10,10000,7,10,10000,10000,6,8,10000,10000,9,10000,10000,11,10000,8,9,10000,10000,8,6,5,10000,10000,7,5,6,15,8,10000,16,7,10000,10000,8,10000,10000,14,2,10000,10000,6,10000,5,6,4,14,6,6,6,7,8,10000,10000,9,11,7,8,10000,10000,14,9,10000,16,7,5,7,11,5,8,10000,7,10000,11,10000,7,10000,10000,10000,12,10000,10000,10000,10000,5,5,10,10000,10,7,11,9,7,7,7,8,7,3,10000,10,10000,10000,10000,6,5,10000,6,10000,8,6,7,6,14,8,10000,10000,4,3,6,10000,10,10000,10000,6,10000,10000,10000,14,10000,10000,10000,10000,10000,10000,5,7,10000,7,8,10000,10000,10000,11,11,10000,10000,17,10000,10000,6,8,7,8,7,7,10000,10000,8,12,8,10000,13,7,18,10000,6,5,10,9,10000,7,10000,8,10000,12,10000,4,10000,10000,10000,10000,10000,9,8,10000,9,12,10000,10000,13,5,9,10000,6,10000,12,11,10000,10000,10000,13,10000,10000,11,7,8,7,10,10000,6,4,6,3,8,10000,7,5,7,6,8,10000,7,10000,10000,10000,10000,10,6,4,12,8,8,10000,6,8,8,9,10000,10000,5,10000,10,10000,8,7,8,5,10000,10000,10000,6,10000,10000,10000,10000,12,13,10,9,10000,14,7,7,12,10,9,10000,9,10000,6,8,10000,10000,12,9,10000,17,10000,10000,10000,10000,7,10000,10000,10000,5,10000,10000,10000,10000,22,6,8,10000,10000,8,10000,7,10,6,10000,14,10000,15,10,8,9,10000,7,10000,6,10000,10000,8,10000,12,7,8,10000,7,10000,10000,6,6,10000,10000,10000,6,6,10000,10000,10000,10000,14,10,7,8,10000,10000,10000,5,9,9,8,10,10000,10000,6,20,10000,10000,7,10000,5,9,10000,8,10000,5,10000,5,9,10000,10000,9,7,10000,10,7,9,8,7,10000,7,10000,8,10000,13,7,10000,13,9,10000,8,9,7,10000,12,9,8,10000,18
194,10000,4,7,10,4,5,5,4,5,10,6,4,10000,5,5,4,4,3,4,5,4,5,5,4,4,6,5,6,4,4,5,5,4,4,4,6,4,6,4,3,5,4,4,5,5,4,5,5,6,5,5,4,5,5,6,5,4,4,4,6,4,5,4,4,5,4,4,5,4,4,5,4,5,5,4,4,5,4,4,5,4,4,4,4,5,4,10000,5,7,5,4,15,4,4,4,4,4,5,5,4,4,4,4,5,5,9,5,5,4,4,6,4,5,7,4,4,4,4,5,6,4,4,5,4,6,5,7,5,4,5,4,4,4,6,4,5,4,9,5,4,4,4,8,3,4,15,10000,15,5,5,16,4,4,9,5,4,5,10000,4,4,7,5,6,4,5,3,4,4,4,5,4,4,5,4,10000,4,5,4,4,6,5,5,5,18,5,4,4,7,6,6,4,7,4,7,0,5,4,4,4,4,3,4,5,4,9,5,9,4,5,5,4,5,5,9,4,4,5,6,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,6,6,8,4,5,5,5,4,4,9,5,4,5,6,6,4,9,7,4,7,5,7,6,6,4,4,4,4,4,4,3,4,4,6,5,5,6,5,6,4,5,9,6,4,5,6,4,5,5,5,3,4,5,5,4,10000,4,6,5,5,5,4,5,5,5,3,4,4,4,5,9,5,4,4,5,5,4,4,4,10000,5,4,5,7,9,6,4,4,6,4,5,5,4,6,3,4,4,6,4,4,3,4,6,4,5,8,4,4,4,10,4,5,4,5,6,5,4,4,3,15,4,4,10,4,15,4,4,4,6,5,6,4,4,4,4,8,3,4,5,5,4,8,5,5,6,4,6,5,4,4,4,5,15,6,4,4,7,4,7,5,6,10000,6,4,4,16,5,5,5,4,14,5,4,4,4,4,4,4,7,4,4,4,4,4,4,5,4,4,4,4,4,5,4,6,4,6,4,4,3,6,5,4,5,5,7,4,9,4,4,4,4,5,7,4,4,6,4,3,4,4,6,4,5,6,5,4,4,5,4,4,5,6,4,4,4,7,6,7,7,4,4,5,9,5,5,7,4,5,5,5,4,5,4,5,6,6,5,4,4,4,9,4,5,10000,5,5,6,4,4,10000,10000,6,6,6,4,7,4,4,4,6,5,5,9,5,4,5,4,6,4,5,5,4,4,7,6,5,4,10,5,5,5,7,15,6,4,5,4,5,9,9,4,7,6,4,9,4,4,3,4,5,15,4,4,4,4,4,4,8,6,4,4,6,6,5,3,7,4,4,5,5,14,4,10000,4,4,5,8,8,5,4,4,5,4,4,5,4,4,3,5,6,4,4,14,7,5,4,4,5,5,5,6,4,5,5,6
195,10000,5,4,10000,7,4,7,5,4,9,4,4,10000,5,6,3,4,4,5,8,7,5,4,8,3,3,5,8,5,4,3,4,6,5,4,5,10000,4,4,4,4,4,6,5,4,5,4,5,5,2,7,10,4,4,8,4,6,5,5,7,5,5,4,6,4,5,3,7,4,5,4,4,5,15,4,4,3,4,4,4,3,4,3,6,10000,3,10000,4,23,10000,6,10000,4,4,4,3,4,4,9,7,6,5,5,6,6,4,3,6,4,4,8,3,10000,10000,4,4,5,7,4,7,4,5,4,9,6,4,7,5,4,5,3,6,4,5,5,5,4,10000,4,6,3,4,6,3,7,10000,10000,6,6,5,6,6,5,5,6,8,10000,10000,4,6,10000,5,10000,3,4,4,4,10000,5,4,7,5,5,5,10000,4,7,4,4,7,6,8,3,5,4,5,6,10000,2,6,7,4,10000,10000,5,0,5,4,5,5,4,6,3,4,10000,5,10000,3,3,4,3,5,4,5,4,7,7,8,5,4,7,4,4,6,5,6,3,5,4,4,2,7,4,5,4,8,6,10000,4,5,5,5,8,4,10000,5,3,5,7,10000,4,8,10000,3,10000,5,7,3,8,14,4,9,6,3,5,5,3,6,8,4,9,4,5,8,7,4,5,10000,4,6,10000,5,4,5,8,3,4,7,10000,6,4,5,10000,11,10000,4,5,8,5,3,4,5,4,4,6,5,7,3,5,5,10000,5,6,4,10000,6,4,7,3,5,5,4,4,10000,6,4,5,4,10000,4,5,5,7,3,5,4,5,8,5,4,6,10,5,3,10,9,4,6,8,9,5,5,6,4,10000,4,6,10000,7,10000,4,5,5,7,4,3,7,6,6,5,8,5,4,4,5,4,8,3,4,8,5,6,5,6,5,5,9,10000,4,5,5,10000,3,4,6,10000,10000,9,3,3,4,4,8,4,6,10000,2,4,6,10000,5,4,4,10,4,5,3,5,4,5,10000,10000,3,6,4,4,4,5,9,6,10000,4,7,4,4,6,5,6,3,8,3,10000,4,9,3,5,5,10,8,5,5,4,5,10000,4,5,4,4,5,3,3,6,3,3,4,3,7,5,6,4,8,5,10000,10,4,5,6,7,9,7,10000,6,6,6,4,4,4,5,6,5,10,6,3,3,4,5,3,3,10000,7,9,8,4,11,10000,9,4,10000,6,4,3,4,3,5,4,8,6,10000,4,6,5,4,4,5,5,5,6,3,4,5,5,4,4,6,5,4,4,4,8,6,6,4,4,7,10000,10,10000,3,3,3,3,6,4,5,7,8,3,6,4,5,5,4,16,14,5,5,6,10000,10000,4,12,5,4,5,5,10000,5,10000,4,5,3,3,9,5,10,4,9,4,6,6,4,4,4,4,10000,5,6,5,10,7,3,5,9,5,8,9,4,7,4,8
196,10000,4,8,10000,5,3,6,4,3,10000,6,3,10000,8,4,4,3,3,5,6,16,6,5,4,4,5,3,6,6,3,4,9,4,4,4,4,10,3,4,3,4,4,5,4,9,5,4,6,5,3,5,7,5,3,10000,3,5,4,4,4,3,6,4,5,5,4,3,7,3,4,5,3,8,6,3,3,8,3,4,6,3,4,5,5,10000,4,10000,5,15,10000,5,10000,3,3,4,4,4,5,4,4,10000,3,5,6,7,5,4,4,4,3,10,4,6,10000,4,4,4,3,6,8,4,5,4,4,6,3,10000,5,5,3,3,5,3,4,4,5,4,10000,10000,6,5,3,7,4,3,8,10000,9,4,8,10,3,5,8,3,5,8,10000,5,5,9,3,7,3,4,4,5,4,6,4,3,10000,3,3,10000,3,7,3,3,5,5,7,4,10000,10000,5,4,9,4,4,4,5,3,10000,4,5,0,4,5,6,3,5,4,4,8,8,10000,3,3,5,4,5,5,10000,4,7,6,10000,5,4,5,5,4,3,11,7,4,3,3,5,3,8,4,5,3,10000,3,6,4,5,3,3,4,4,7,5,4,9,7,8,3,10000,10000,4,10000,7,10000,5,4,6,3,5,5,6,4,4,3,3,8,9,6,3,4,8,5,9,8,5,4,8,10000,4,5,4,4,4,5,7,5,5,10000,5,10000,6,3,3,4,7,8,4,4,3,4,4,6,10000,7,4,4,10,8,4,4,4,5,9,4,7,3,10000,4,3,4,8,5,4,3,4,3,4,5,5,5,4,2,2,5,4,6,3,9,10,3,4,10,4,4,3,4,6,6,5,4,4,8,5,5,10000,4,10000,4,3,3,5,8,5,5,5,6,3,4,4,4,3,4,4,8,4,3,8,7,5,10000,4,4,3,7,10000,8,4,5,5,5,3,4,4,10000,9,4,3,10,4,5,5,4,10000,3,7,4,6,4,5,4,10,3,4,3,4,4,4,4,4,3,4,4,6,7,5,10,4,10000,5,4,4,4,4,4,7,3,5,4,10000,3,3,3,3,3,9,4,5,8,4,5,9,4,9,6,4,8,4,3,5,3,4,4,6,8,4,5,3,4,4,5,9,6,4,6,7,6,6,8,5,6,7,5,3,6,8,6,5,6,8,3,3,5,8,3,3,8,5,9,8,3,7,10000,10000,4,10000,9,5,4,4,4,6,3,8,7,10000,4,4,8,4,5,3,7,5,6,4,8,5,10000,3,5,7,8,4,6,10000,9,3,4,4,7,10000,8,6,7,5,3,4,4,4,4,5,5,10000,3,5,4,6,6,4,10,7,3,3,8,4,3,4,8,5,4,3,5,10000,4,10000,4,5,4,9,6,4,5,5,4,3,4,6,5,4,4,5,5,5,5,10000,10,7,4,4,7,4,6,7,4,6,3,8
197,10000,3,8,8,4,4,5,4,4,5,5,4,6,4,4,3,4,3,4,5,4,4,4,4,4,6,5,4,4,4,4,4,4,4,4,6,5,5,4,3,5,4,4,5,5,4,5,4,4,5,5,5,5,4,10,4,4,4,4,7,4,4,4,4,5,4,4,5,4,4,5,3,6,4,4,4,4,4,4,4,4,4,4,4,6,4,8,5,6,5,4,10,4,4,3,3,4,5,6,4,4,4,4,4,5,7,5,4,4,4,6,4,4,6,4,4,4,5,5,6,4,4,4,3,5,4,7,5,4,5,4,4,4,5,4,5,4,10,6,4,4,4,7,3,6,5,16,7,4,5,7,4,4,7,5,4,8,16,4,4,7,5,6,4,4,3,4,4,4,4,4,5,5,4,10000,5,5,3,4,5,5,5,5,12,5,4,4,7,5,4,4,5,4,10,4,4,4,0,4,4,3,4,5,4,7,5,8,4,4,5,4,4,5,6,3,4,5,5,4,3,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,8,5,6,3,5,4,5,5,4,8,4,3,5,5,5,4,10,8,3,5,5,8,5,5,4,4,5,4,4,3,3,3,4,6,5,4,5,4,5,4,4,6,10,4,4,7,3,4,4,5,3,4,5,5,4,16,4,5,4,4,4,4,5,5,4,3,4,3,4,4,9,5,4,4,5,5,3,4,4,8,5,3,5,5,10,5,3,4,7,4,4,4,4,5,3,5,4,10,4,4,4,4,5,4,4,7,6,4,3,5,4,4,4,4,5,4,4,4,3,5,4,4,8,3,5,4,3,4,6,4,5,4,4,4,3,5,4,4,5,4,3,5,4,4,6,4,5,5,5,4,4,5,16,5,4,3,5,4,5,5,5,10,6,4,3,7,5,5,4,4,16,5,5,4,4,4,4,4,7,4,4,4,4,4,4,5,4,4,4,3,4,4,4,7,4,7,4,4,3,5,5,4,5,4,5,4,8,4,4,4,4,4,7,4,4,5,3,3,5,4,6,4,5,6,4,4,4,5,3,4,5,6,5,4,4,5,6,6,6,4,4,4,6,4,4,5,4,4,4,6,4,4,4,4,4,6,5,4,4,4,8,4,4,16,4,6,5,4,4,6,17,5,10,5,4,5,4,4,4,5,6,4,7,5,3,5,4,5,4,4,4,4,4,6,6,5,4,5,5,6,5,6,8,6,4,4,4,4,8,10,5,8,5,4,8,4,4,4,4,4,16,4,5,4,4,4,4,6,5,4,4,5,6,5,3,6,4,4,5,6,10000,3,10000,4,4,4,6,5,4,5,4,4,4,5,4,4,4,3,4,6,4,4,7,7,4,4,4,5,4,5,5,4,4,5,6
198,10000,4,8,13,4,5,5,4,5,6,6,4,8,6,5,4,4,4,4,5,5,5,4,4,5,7,6,5,4,4,6,5,4,4,5,6,5,6,4,4,5,4,4,5,6,4,6,5,6,6,5,5,5,5,7,5,4,4,4,6,5,5,4,4,6,4,5,5,4,5,6,4,5,4,4,4,5,5,4,5,5,4,4,4,5,5,8,5,6,5,4,10000,4,5,4,4,6,6,6,4,5,5,4,5,5,10,6,5,4,5,6,4,4,8,4,4,4,5,5,7,4,4,5,4,5,5,6,5,4,6,4,4,5,6,4,5,4,8,5,4,4,5,6,4,6,10,8,10,5,6,7,4,4,9,5,4,8,10000,5,4,10,5,6,5,4,4,4,4,4,5,4,6,6,5,20,5,5,4,5,6,5,5,5,11,6,4,4,5,6,5,5,6,5,8,4,5,5,4,0,4,4,4,6,4,10,6,10,5,5,6,5,4,6,8,4,4,5,6,4,4,4,4,4,4,5,4,5,6,5,4,5,5,4,5,4,6,5,6,4,5,5,5,6,4,7,4,4,7,5,8,5,10000,6,4,6,5,8,7,6,4,5,5,4,5,4,4,4,4,7,6,6,7,5,6,4,6,7,8,4,5,8,4,5,5,5,4,4,5,6,4,10000,5,7,5,5,5,4,5,7,5,4,5,5,4,4,14,5,4,4,5,6,4,4,4,7,5,4,5,7,20,5,4,4,8,4,4,5,4,6,4,4,4,10,4,5,4,5,6,4,5,9,6,4,4,6,4,5,4,5,6,5,4,5,4,7,4,4,7,5,7,4,4,5,7,5,7,4,4,4,4,6,4,5,5,5,4,5,6,5,6,4,5,6,6,4,5,5,20,7,5,4,6,4,7,6,6,6,5,5,4,9,5,6,5,4,10000,7,5,4,4,4,4,5,7,4,4,5,5,4,4,6,4,6,4,4,5,5,4,7,4,6,4,5,3,6,5,4,5,6,7,5,12,5,5,4,4,5,6,5,5,6,4,4,5,4,8,5,5,8,5,5,4,5,4,4,5,6,6,4,4,7,7,6,6,5,5,4,8,5,4,6,5,5,5,6,5,5,4,5,5,7,6,5,5,4,10,5,5,20,5,6,5,5,5,8,9,6,8,5,4,6,5,4,4,7,7,4,8,6,4,6,4,6,4,4,5,5,5,8,5,7,4,6,5,6,6,6,8,6,5,5,4,5,8,7,6,10,6,5,9,4,4,4,4,5,10000,5,6,5,4,4,4,7,5,5,4,6,8,7,4,8,4,4,6,8,8,4,12,5,4,5,7,6,5,5,5,4,4,5,4,5,5,4,5,5,5,4,6,7,5,4,4,5,6,5,5,4,5,6,6
199,10000,4,7,12,4,5,5,4,5,6,4,5,6,5,5,4,4,4,4,5,4,4,4,6,4,6,6,4,4,5,5,4,4,4,4,7,6,6,4,4,5,4,4,5,5,4,5,4,5,6,5,4,4,5,8,5,4,4,5,8,5,4,4,4,6,4,4,5,5,5,5,4,4,6,4,4,4,4,5,4,5,4,4,4,12,4,9,5,5,8,4,6,4,4,4,4,5,4,6,4,5,5,4,4,5,5,5,4,4,6,4,4,5,5,4,4,4,7,4,6,5,4,5,4,5,5,7,6,3,5,5,4,5,6,4,5,4,10000,4,4,3,5,4,4,6,6,9,5,5,7,6,5,4,8,5,4,8,7,4,4,6,6,6,5,4,3,4,6,4,5,5,6,5,5,19,5,5,4,4,6,5,5,5,6,5,4,4,6,5,4,6,6,5,7,4,5,6,4,4,0,4,4,4,5,5,7,8,6,5,4,4,4,4,6,4,4,5,5,4,3,5,4,4,4,5,4,4,7,4,3,5,4,4,4,4,7,5,12,3,5,5,6,6,5,19,4,4,4,5,7,5,6,8,3,6,4,7,6,5,4,4,6,4,4,4,4,5,4,7,6,8,5,5,5,4,4,6,8,4,4,6,4,5,4,6,4,4,5,7,5,5,4,8,5,5,6,6,5,6,6,3,5,5,4,4,6,5,4,5,5,6,5,4,4,10,4,4,5,6,12,5,4,4,9,4,4,5,4,19,4,4,4,9,4,5,4,5,5,4,5,5,5,4,4,6,5,4,5,5,6,4,4,5,4,6,4,4,6,4,8,4,4,5,6,4,5,4,5,4,4,5,4,5,5,5,4,5,5,5,5,4,4,7,5,4,5,5,8,6,4,4,6,4,5,5,6,10000,5,4,4,4,5,5,5,5,12,5,4,5,5,4,5,4,7,4,4,4,4,4,4,8,5,5,4,4,4,5,4,7,4,9,4,6,3,5,5,4,4,5,7,4,12,5,5,4,5,5,6,4,5,6,4,4,6,4,5,4,4,5,4,5,5,5,4,5,4,12,5,4,4,5,7,5,6,4,5,4,6,5,4,7,4,4,4,6,5,4,4,4,4,4,5,5,5,4,7,5,5,19,4,7,6,4,4,7,5,5,8,4,4,5,5,5,4,6,6,4,7,5,4,6,4,4,4,4,5,4,4,6,5,5,5,5,4,6,6,5,6,5,4,5,3,4,7,7,7,19,5,5,6,4,4,4,5,5,5,4,5,4,4,4,4,5,4,5,4,5,8,6,3,11,4,4,6,6,19,4,19,4,4,4,5,4,4,5,4,4,5,6,4,4,5,3,4,8,4,4,5,7,4,4,4,5,5,4,5,4,4,5,5
200,10000,3,10000,8,4,4,4,3,3,5,5,3,4,4,3,3,4,3,5,4,5,4,15,6,4,6,3,3,5,4,4,3,3,3,4,4,7,4,4,3,4,4,4,4,4,4,3,4,4,6,5,4,4,3,12,3,4,3,4,7,4,5,4,4,12,4,3,6,3,4,3,3,6,11,4,4,5,3,3,6,3,3,4,4,12,4,11,8,6,4,4,10000,3,3,4,3,6,5,4,3,4,3,4,4,7,10000,4,4,3,5,6,3,4,6,3,3,3,4,5,4,3,4,5,3,6,3,7,4,3,4,4,4,3,4,3,4,4,10000,11,5,4,4,5,3,4,12,5,8,3,5,6,5,4,6,3,4,5,10000,3,4,4,4,6,3,4,3,3,5,4,3,3,4,4,3,10000,4,5,3,3,3,3,5,4,10000,5,3,4,4,6,13,4,4,4,7,3,4,3,3,4,4,0,4,5,6,5,4,7,3,4,4,4,4,4,5,3,4,4,5,4,3,5,4,3,3,3,4,4,7,3,3,3,6,4,4,3,6,5,8,3,3,5,4,5,3,10000,4,3,5,6,6,4,8,12,3,4,5,11,7,5,6,4,4,3,3,3,3,3,3,4,4,4,5,3,6,4,4,5,10000,4,4,7,3,3,4,6,3,4,5,4,4,12,4,5,4,6,4,4,6,6,4,4,3,3,3,5,15,5,4,5,4,4,4,4,3,6,4,4,6,8,10000,3,3,4,11,4,5,5,4,7,3,6,4,10000,3,3,3,4,8,5,4,4,4,4,4,5,5,3,4,4,4,5,5,3,3,4,4,4,8,3,6,4,4,3,4,5,7,3,4,4,3,4,4,3,4,4,3,4,6,3,6,4,5,4,4,3,3,6,12,4,9,4,4,5,3,4,7,10000,4,3,3,6,3,4,3,5,7,4,5,4,4,3,4,4,8,4,4,4,4,4,4,6,5,4,4,4,4,5,4,5,4,6,4,7,3,6,4,3,5,4,8,4,11,4,4,4,3,3,7,4,4,4,3,4,8,3,4,3,3,12,4,4,5,5,3,4,8,4,4,4,3,5,10000,6,7,4,3,4,6,4,5,6,4,5,4,4,3,6,4,4,5,7,5,3,4,4,10000,4,3,10000,3,5,10000,4,4,12,10000,4,5,5,4,5,3,3,4,6,4,4,7,7,4,5,4,6,3,5,4,3,4,4,3,4,3,5,4,4,4,13,6,8,4,4,4,5,6,6,4,11,5,4,7,4,4,4,3,4,10000,3,4,3,5,4,4,5,5,3,3,6,5,4,3,7,3,4,4,8,7,3,10000,3,4,6,6,4,3,5,4,3,3,3,4,3,3,3,4,4,4,4,7,8,5,4,3,5,3,4,6,3,5,4,7
